単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/5/27,11:30,32379,0,15223,4492,196,1050,1545,0,497,3457,0,206,0,420,0,4967,326,32379
2024/5/27,12:00,30591,0,13199,4485,197,1003,1455,0,495,3692,0,213,0,367,0,5219,267,30592
2024/5/27,12:30,30608,0,12553,4415,195,1009,1446,0,495,4803,0,216,0,167,0,5044,265,30608
2024/5/27,13:00,31709,0,12968,4492,193,1015,1612,0,493,5574,0,214,0,431,0,4449,267,31708
2024/5/27,13:30,32687,0,14586,4493,198,1009,1607,0,493,6248,0,219,0,430,0,3137,267,32687
2024/5/27,14:00,33469,0,15702,4493,199,1034,1627,0,494,6196,0,210,0,428,0,2820,266,33469
2024/5/27,14:30,33186,0,16116,4494,199,1043,1632,0,493,5184,0,214,0,427,0,3117,267,33186
2024/5/27,15:00,32951,0,16346,4493,233,1035,1692,0,495,4198,0,218,0,426,0,3532,282,32950
2024/5/27,15:30,32783,0,17069,4493,289,1005,1706,0,494,3113,0,211,0,640,0,3487,277,32784
2024/5/27,16:00,32774,0,17834,4491,288,1010,1738,0,498,2282,0,211,0,867,0,3277,278,32774
2024/5/27,16:30,32737,0,18106,4493,288,1020,1749,0,498,1678,0,211,0,1003,0,3367,323,32736
2024/5/27,17:00,32428,0,18164,4491,286,1054,1917,0,500,1100,0,197,0,1276,0,3125,318,32428
2024/5/27,17:30,32259,0,17989,4492,288,1058,1944,0,501,526,0,190,0,1608,0,3356,308,32260
2024/5/27,18:00,32209,0,17640,4493,288,1071,1981,0,504,186,0,180,0,1905,0,3681,281,32210
2024/5/27,18:30,32563,0,17598,4492,289,1070,2000,0,505,1,0,179,0,2204,0,3945,280,32563
2024/5/27,19:00,32167,0,16822,4492,288,1109,2017,0,505,0,0,169,0,2199,0,4290,274,32165
2024/5/27,19:30,31587,0,16997,4493,234,1041,1948,0,505,0,0,163,0,1856,0,4062,288,31587
2024/5/27,20:00,30801,0,17240,4492,191,1015,1912,0,506,0,0,152,0,738,0,4265,291,30802
2024/5/27,20:30,30235,0,17309,4490,191,1037,1900,0,505,0,0,147,0,601,0,3753,302,30235
2024/5/27,21:00,29359,0,16914,4490,190,1052,1697,0,505,0,0,137,0,440,0,3675,258,29358
2024/5/27,21:30,28524,0,16948,4491,192,1045,1595,0,506,0,0,137,0,444,0,2899,268,28525
2024/5/27,22:00,28087,0,16386,4491,189,1005,1558,0,508,0,0,137,0,350,0,3240,223,28087
2024/5/27,22:30,27320,0,15975,4490,189,951,1550,0,509,0,0,131,0,271,0,3015,238,27319
2024/5/27,23:00,26697,0,16101,4489,189,941,1522,0,509,0,0,125,0,185,0,2434,204,26699
2024/5/27,23:30,25874,0,14797,4492,189,946,1515,0,509,0,0,118,0,143,0,3037,130,25876
2024/5/28,0:00,24966,0,13614,4493,189,922,1628,0,507,0,0,152,0,131,0,3231,99,24966
2024/5/28,0:30,23977,0,13967,4491,189,902,1630,0,507,0,0,147,0,-809,0,2808,145,23977
2024/5/28,1:00,23439,0,13907,4493,189,940,1583,0,508,0,0,153,0,-1505,0,2999,172,23439
2024/5/28,1:30,23058,0,13713,4493,189,930,1590,0,507,0,0,148,0,-1537,0,2842,184,23059
2024/5/28,2:00,22888,0,13808,4492,188,941,1585,0,507,0,0,144,0,-1532,0,2570,185,22888
2024/5/28,2:30,23046,0,13944,4492,189,944,1645,0,507,0,0,140,0,-1411,0,2413,185,23048
2024/5/28,3:00,23219,0,14017,4493,188,952,1660,0,507,0,0,132,0,-1276,0,2365,183,23221
2024/5/28,3:30,23355,0,14146,4491,188,939,1655,0,507,0,0,133,0,-1258,0,2374,180,23355
2024/5/28,4:00,23513,0,13828,4491,191,946,1652,0,506,0,0,133,0,-870,0,2468,169,23514
2024/5/28,4:30,23463,0,13186,4491,189,973,1661,0,506,13,0,125,0,-231,0,2406,144,23463
2024/5/28,5:00,23760,0,13605,4491,190,980,1666,0,507,205,0,121,0,71,0,1677,247,23760
2024/5/28,5:30,23885,0,12776,4492,189,986,1675,0,507,285,0,112,0,0,0,2558,304,23884
2024/5/28,6:00,24784,0,13290,4491,190,983,1673,0,508,454,0,105,0,0,0,2792,297,24783
2024/5/28,6:30,26043,0,14682,4492,190,995,1667,0,507,603,0,103,0,0,0,2554,251,26044
2024/5/28,7:00,27299,0,15105,4492,191,985,1683,0,504,575,0,88,0,0,0,3368,309,27300
2024/5/28,7:30,28278,0,15699,4490,192,960,1689,0,504,761,0,83,0,0,0,3630,271,28279
2024/5/28,8:00,30384,0,18047,4492,193,943,1701,0,500,1304,0,84,0,82,0,2717,320,30383
2024/5/28,8:30,32661,0,19182,4492,194,957,1707,0,499,1746,0,84,0,315,0,3153,332,32661
2024/5/28,9:00,33994,0,19371,4494,194,1026,1675,0,494,1640,0,84,0,640,0,4040,337,33995
2024/5/28,9:30,34205,0,19970,4494,192,1036,1660,0,494,1684,0,88,0,894,0,3342,352,34206
2024/5/28,10:00,34670,0,20127,4500,191,1008,1665,0,495,2166,0,84,0,884,0,3206,344,34670
2024/5/28,10:30,35110,0,20386,4581,194,1009,1656,0,493,2435,0,87,0,798,0,3115,358,35112
2024/5/28,11:00,35596,0,20237,4592,193,1039,1652,0,493,2790,0,94,0,1152,0,3008,346,35596
2024/5/28,11:30,35535,0,19720,4592,193,956,1645,0,495,2801,0,94,0,1161,0,3527,349,35533
2024/5/28,12:00,34606,0,18855,4592,193,946,1627,0,494,2734,0,96,0,1008,0,3757,304,34606
2024/5/28,12:30,34004,0,18518,4593,193,914,1611,0,493,2279,0,88,0,1015,0,3997,303,34004
2024/5/28,13:00,35255,0,19899,4594,194,921,1574,0,492,2095,0,92,0,1423,0,3689,283,35256
2024/5/28,13:30,35405,0,19982,4591,193,952,1559,0,492,1946,0,96,0,1369,0,3943,282,35405
2024/5/28,14:00,35541,0,20261,4592,194,955,1565,0,492,1844,0,98,0,1788,0,3464,289,35542
2024/5/28,14:30,35305,0,20306,4592,193,963,1580,0,491,1611,0,96,0,1865,0,3319,288,35304
2024/5/28,15:00,35017,0,20107,4591,212,942,1666,0,493,1363,0,105,0,1817,0,3428,292,35016
2024/5/28,15:30,35074,0,20138,4590,246,944,1690,0,493,1007,0,105,0,1883,0,3689,291,35076
2024/5/28,16:00,35299,0,20302,4592,292,949,1737,0,496,703,0,109,0,1843,0,3941,336,35300
2024/5/28,16:30,34997,0,20181,4589,290,949,1748,0,497,491,0,109,0,1620,0,4224,300,34998
2024/5/28,17:00,34691,0,20012,4592,291,992,1727,0,500,350,0,111,0,1579,0,4229,308,34691
2024/5/28,17:30,34511,0,20296,4591,292,994,1709,0,501,140,0,110,0,1609,0,3976,294,34512
2024/5/28,18:00,34432,0,20442,4593,292,990,1707,0,504,47,0,124,0,1490,0,3942,303,34434
2024/5/28,18:30,34332,0,20372,4593,291,989,1703,0,505,0,0,130,0,1392,0,4050,306,34331
2024/5/28,19:00,33751,0,20041,4590,291,996,1687,0,506,0,0,144,0,1378,0,3828,291,33752
2024/5/28,19:30,33109,0,19338,4590,289,998,1675,0,506,0,0,159,0,1147,0,4099,308,33109
2024/5/28,20:00,32265,0,19068,4590,237,966,1678,0,507,0,0,179,0,903,0,3842,295,32265
2024/5/28,20:30,31576,0,19206,4591,194,920,1658,0,506,0,0,195,0,789,0,3210,307,31576
2024/5/28,21:00,30738,0,18667,4589,194,879,1585,0,507,0,0,209,0,839,0,2976,293,30738
2024/5/28,21:30,29848,0,18096,4590,191,829,1591,0,507,0,0,222,0,686,0,2829,307,29848
2024/5/28,22:00,29368,0,17031,4591,188,890,1592,0,507,0,0,241,0,624,0,3404,302,29370
2024/5/28,22:30,28513,0,15921,4588,189,894,1577,0,511,0,0,251,0,617,0,3651,314,28513
2024/5/28,23:00,27826,0,15805,4588,190,904,1603,0,510,0,0,266,0,626,0,3069,265,27826
2024/5/28,23:30,26827,0,14610,4589,188,909,1586,0,510,0,0,266,0,528,0,3387,253,26826
2024/5/29,0:00,25759,0,13953,4493,189,830,1492,0,507,0,0,267,0,381,0,3372,275,25759
2024/5/29,0:30,24685,0,13214,4438,190,839,1494,0,508,0,0,242,0,212,0,3227,320,24684
2024/5/29,1:00,24001,0,12592,4438,189,877,1510,0,509,0,0,244,0,212,0,3144,287,24002
2024/5/29,1:30,23509,0,12936,4439,190,915,1526,0,509,0,0,249,0,212,0,2234,299,23509
2024/5/29,2:00,23293,0,13141,4437,189,928,1513,0,509,0,0,265,0,10,0,2003,299,23294
2024/5/29,2:30,23276,0,13199,4439,189,929,1506,0,509,0,0,261,0,0,0,1944,301,23277
2024/5/29,3:00,23403,0,13256,4376,189,860,1482,0,508,0,0,261,0,0,0,2174,297,23403
2024/5/29,3:30,23431,0,13372,4340,189,865,1472,0,509,0,0,248,0,0,0,2142,295,23432
2024/5/29,4:00,23526,0,13481,4338,188,947,1485,0,508,0,0,235,0,0,0,2049,296,23527
2024/5/29,4:30,23386,0,13462,4338,187,991,1470,0,508,14,0,222,0,0,0,1920,273,23385
2024/5/29,5:00,23378,0,13575,4341,187,980,1464,0,509,252,0,208,0,-324,0,1887,298,23377
2024/5/29,5:30,23238,0,12998,4340,188,985,1467,0,508,596,0,194,0,-731,0,2423,268,23236
2024/5/29,6:00,23808,0,12283,4339,188,955,1451,0,510,1327,0,179,0,-736,0,3071,242,23809
2024/5/29,6:30,24520,0,12184,4341,189,944,1451,0,510,2344,0,159,0,-772,0,2869,302,24521
2024/5/29,7:00,25441,0,11304,4303,188,907,1450,0,508,3569,0,155,0,-428,0,3192,294,25442
2024/5/29,7:30,26756,0,10915,3763,191,948,1449,0,508,5034,0,159,0,-273,0,3804,259,26757
2024/5/29,8:00,28725,0,11547,3529,190,937,1469,0,503,6280,0,149,0,-201,0,4034,287,28724
2024/5/29,8:30,30338,0,12348,3687,191,946,1470,0,504,7349,0,158,0,-72,0,3460,298,30339
2024/5/29,9:00,31622,0,12230,3662,190,979,1472,0,499,8639,0,166,0,-239,0,3741,283,31622
2024/5/29,9:30,32652,0,12818,3443,189,957,1469,0,499,9760,0,160,0,-628,0,3689,298,32654
2024/5/29,10:00,32636,0,12174,3190,184,1018,1456,0,500,10544,0,154,0,-902,0,4028,289,32635
2024/5/29,10:30,33682,0,12219,3071,187,996,1445,0,499,11922,0,151,0,-1310,0,4201,301,33682
2024/5/29,11:00,34089,0,12132,3071,187,1003,1481,0,499,12611,0,143,0,-1392,0,4056,298,34089
2024/5/29,11:30,34160,0,11265,2858,188,1018,1491,0,500,13163,0,137,0,-1521,0,4761,301,34161
2024/5/29,12:00,33765,0,10976,2670,187,1045,1481,0,499,13540,0,140,0,-2009,0,4935,300,33764
2024/5/29,12:30,33071,0,10714,2752,188,1011,1485,0,498,13221,0,147,0,-2077,0,4835,299,33073
2024/5/29,13:00,34385,0,11800,2923,187,974,1476,0,498,13418,0,152,0,-1529,0,4181,304,34384
2024/5/29,13:30,34631,0,11834,3244,186,993,1472,0,497,12944,0,141,0,-1229,0,4252,295,34629
2024/5/29,14:00,34671,0,11794,3451,186,1062,1493,0,496,12052,0,135,0,-679,0,4377,304,34671
2024/5/29,14:30,34475,0,11755,3628,186,976,1497,0,496,10811,0,121,0,15,0,4688,303,34476
2024/5/29,15:00,34257,0,12631,3674,186,960,1594,0,497,9316,0,122,0,97,0,4879,301,34257
2024/5/29,15:30,34259,0,14448,3862,207,946,1614,0,497,7579,0,120,0,95,0,4593,299,34260
2024/5/29,16:00,34260,0,16066,4258,238,956,1648,0,501,5816,0,115,0,99,0,4262,301,34260
2024/5/29,16:30,33933,0,16873,4304,282,970,1677,0,502,3943,0,105,0,1001,0,3983,293,33933
2024/5/29,17:00,33169,0,16492,4304,282,972,1744,0,504,2315,0,106,0,2450,0,3695,306,33170
2024/5/29,17:30,32697,0,17220,4303,283,974,1815,0,504,1151,0,107,0,2675,0,3374,293,32699
2024/5/29,18:00,32204,0,17595,4301,281,974,1874,0,509,391,0,103,0,2898,0,2979,300,32205
2024/5/29,18:30,32177,0,17492,4303,277,976,1892,0,510,4,0,92,0,2953,0,3372,305,32176
2024/5/29,19:00,31958,0,18759,4547,280,950,1886,0,509,0,0,90,0,1563,0,3077,296,31957
2024/5/29,19:30,31254,0,18910,4652,280,948,1852,0,509,0,0,89,0,803,0,2907,304,31254
2024/5/29,20:00,30438,0,18588,4654,280,935,1751,0,511,0,0,95,0,549,0,2773,302,30438
2024/5/29,20:30,29725,0,18244,4654,225,894,1732,0,509,0,0,86,0,514,0,2563,305,29726
2024/5/29,21:00,28814,0,17825,4592,180,873,1700,0,509,0,0,81,0,397,0,2370,287,28814
2024/5/29,21:30,27899,0,17469,4329,181,813,1690,0,510,0,0,80,0,157,0,2371,298,27898
2024/5/29,22:00,27287,0,16544,4329,182,781,1665,0,510,0,0,76,0,149,0,2751,300,27287
2024/5/29,22:30,26565,0,15786,4326,182,798,1654,0,511,0,0,84,0,148,0,2859,217,26565
2024/5/29,23:00,26010,0,15527,4321,182,807,1585,0,512,0,0,69,0,149,0,2622,236,26010
2024/5/29,23:30,25112,0,14090,4291,182,815,1580,0,512,0,0,60,0,149,0,3166,267,25112
2024/5/30,0:00,24153,0,12949,4210,182,820,1580,0,510,0,0,57,0,149,0,3428,268,24153
2024/5/30,0:30,23234,0,12491,4209,181,820,1581,0,510,0,0,54,0,148,0,2928,312,23234
2024/5/30,1:00,22684,0,11978,4209,181,842,1582,0,512,0,0,48,0,149,0,2895,289,22685
2024/5/30,1:30,22377,0,11576,4208,182,869,1615,0,511,0,0,46,0,149,0,2925,296,22377
2024/5/30,2:00,22191,0,11699,4208,182,872,1611,0,511,0,0,49,0,148,0,2615,296,22191
2024/5/30,2:30,22400,0,11612,4210,182,857,1609,0,512,0,0,44,0,147,0,2932,296,22401
2024/5/30,3:00,22602,0,11733,4210,182,855,1591,0,511,0,0,42,0,148,0,3037,293,22602
2024/5/30,3:30,22705,0,12154,4210,182,854,1586,0,512,0,0,43,0,137,0,2737,291,22706
2024/5/30,4:00,22927,0,12633,4208,183,834,1580,0,510,0,0,40,0,136,0,2512,291,22927
2024/5/30,4:30,22779,0,12396,4209,183,867,1580,0,509,15,0,42,0,136,0,2576,267,22780
2024/5/30,5:00,22810,0,11966,4208,184,853,1575,0,511,500,0,40,0,135,0,2548,289,22809
2024/5/30,5:30,22770,0,10958,3935,183,841,1583,0,510,1388,0,35,0,116,0,2961,260,22770
2024/5/30,6:00,23409,0,10548,3698,183,842,1581,0,512,2734,0,36,0,-220,0,3268,227,23409
2024/5/30,6:30,24250,0,9416,3753,182,861,1610,0,512,4465,0,28,0,-479,0,3637,266,24251
2024/5/30,7:00,25568,0,9038,3694,185,908,1598,0,510,6308,0,24,0,-1422,0,4460,266,25569
2024/5/30,7:30,27611,0,9280,3595,186,921,1601,0,511,7960,0,21,0,-1739,0,5048,228,27612
2024/5/30,8:00,29875,0,10183,3546,186,918,1642,0,506,9181,0,18,0,-1539,0,4954,279,29874
2024/5/30,8:30,31832,0,10684,3816,186,912,1649,0,506,9904,0,22,0,-1043,0,4906,291,31833
2024/5/30,9:00,33249,0,11207,4118,186,912,1628,0,502,10427,0,18,0,-1033,0,4999,287,33251
2024/5/30,9:30,33967,0,11459,4066,186,929,1620,0,501,10881,0,16,0,-1091,0,5098,302,33967
2024/5/30,10:00,34181,0,11296,4137,188,931,1591,0,500,11339,0,17,0,-1182,0,5075,290,34182
2024/5/30,10:30,34770,0,11190,4187,186,939,1607,0,500,11910,0,19,0,-1115,0,5044,302,34769
2024/5/30,11:00,35190,0,10893,4301,185,929,1601,0,500,12155,0,20,0,-577,0,4882,301,35190
2024/5/30,11:30,35266,0,11400,4304,187,932,1601,0,501,11891,0,21,0,-544,0,4671,303,35267
2024/5/30,12:00,34252,0,10766,4302,188,923,1608,0,500,11250,0,22,0,-514,0,4910,296,34251
2024/5/30,12:30,33840,0,10849,4301,187,915,1630,0,499,10591,0,21,0,-402,0,4954,294,33839
2024/5/30,13:00,34990,0,12437,4322,186,912,1655,0,498,9881,0,23,0,267,0,4503,305,34989
2024/5/30,13:30,34807,0,12966,4400,188,921,1658,0,497,8969,0,22,0,471,0,4413,302,34807
2024/5/30,14:00,34774,0,13955,4397,189,910,1744,0,495,8351,0,22,0,550,0,3854,307,34774
2024/5/30,14:30,34661,0,14577,4400,188,926,1757,0,496,7509,0,25,0,629,0,3847,308,34662
2024/5/30,15:00,34522,0,15554,4398,188,926,1864,0,495,6443,0,34,0,618,0,3695,305,34520
2024/5/30,15:30,34564,0,17302,4399,193,909,1864,0,495,5166,0,38,0,617,0,3278,303,34564
2024/5/30,16:00,34491,0,18208,4400,197,904,1868,0,498,3801,0,34,0,749,0,3524,307,34490
2024/5/30,16:30,33932,0,18591,4396,197,929,1882,0,501,2443,0,32,0,1085,0,3576,299,33931
2024/5/30,17:00,33418,0,18472,4395,216,927,1915,0,505,1405,0,37,0,1646,0,3596,304,33418
2024/5/30,17:30,33007,0,18919,4394,248,939,1931,0,504,595,0,38,0,1790,0,3356,293,33007
2024/5/30,18:00,32869,0,19467,4395,293,904,1950,0,513,171,0,39,0,1921,0,2917,299,32869
2024/5/30,18:30,32981,0,19591,4637,292,898,1963,0,514,2,0,36,0,1839,0,2911,298,32981
2024/5/30,19:00,32580,0,19113,4748,293,902,1977,0,512,0,0,43,0,1890,0,2814,287,32579
2024/5/30,19:30,31905,0,18303,4894,293,894,1979,0,513,0,0,48,0,1728,0,2952,301,31905
2024/5/30,20:00,31028,0,18447,5018,274,882,1914,0,514,0,0,45,0,508,0,3143,284,31029
2024/5/30,20:30,30401,0,18339,5002,273,850,1898,0,513,0,0,49,0,358,0,2818,301,30401
2024/5/30,21:00,29438,0,17845,4948,272,868,1885,0,514,0,0,48,0,356,0,2407,295,29438
2024/5/30,21:30,28590,0,17527,4763,271,879,1883,0,514,0,0,49,0,154,0,2244,306,28590
2024/5/30,22:00,27982,0,16876,4633,246,864,1853,0,516,0,0,50,0,126,0,2539,280,27983
2024/5/30,22:30,27306,0,16021,4304,194,891,1848,0,515,0,0,53,0,253,0,3003,224,27306
2024/5/30,23:00,26628,0,15812,4445,194,871,1800,0,516,0,0,51,0,102,0,2588,249,26628
2024/5/30,23:30,25849,0,15815,4630,193,901,1787,0,516,0,0,49,0,-735,0,2415,277,25848
2024/5/31,0:00,24846,0,15575,4587,193,907,1698,0,521,0,0,39,0,-1489,0,2629,185,24845
2024/5/31,0:30,23886,0,14951,4595,193,916,1727,0,521,0,0,40,0,-1687,0,2403,227,23886
2024/5/31,1:00,23264,0,14521,4600,193,909,1685,0,523,0,0,46,0,-1934,0,2532,189,23264
2024/5/31,1:30,22901,0,14063,4596,193,936,1686,0,522,0,0,45,0,-1963,0,2626,197,22901
2024/5/31,2:00,22668,0,14024,4597,193,917,1704,0,522,0,0,59,0,-1965,0,2422,195,22668
2024/5/31,2:30,22659,0,14124,4597,192,831,1746,0,523,0,0,57,0,-1878,0,2269,198,22659
2024/5/31,3:00,22817,0,14288,4594,193,726,1742,0,522,0,0,42,0,-1493,0,2008,194,22816
2024/5/31,3:30,22838,0,14547,4598,194,790,1737,0,523,0,0,37,0,-1855,0,2075,191,22837
2024/5/31,4:00,22936,0,14633,4596,195,779,1743,0,523,0,0,38,0,-1955,0,2098,286,22936
2024/5/31,4:30,23117,0,14522,4598,195,795,1747,0,521,16,0,42,0,-1822,0,2238,266,23118
2024/5/31,5:00,23305,0,14152,4597,195,798,1760,0,523,139,0,43,0,-1747,0,2562,283,23305
2024/5/31,5:30,23577,0,14217,4598,195,801,1763,0,521,249,0,44,0,-1590,0,2523,256,23577
2024/5/31,6:00,24261,0,13798,4595,197,803,1754,0,524,340,0,48,0,-704,0,2658,249,24262
2024/5/31,6:30,25160,0,13928,4596,197,811,1737,0,524,359,0,57,0,116,0,2541,295,25161
2024/5/31,7:00,26352,0,14947,4595,197,837,1714,0,523,464,0,67,0,89,0,2558,361,26352
2024/5/31,7:30,27373,0,15053,4596,196,836,1752,0,523,566,0,68,0,222,0,3223,339,27374
2024/5/31,8:00,28960,0,16349,4601,196,831,1775,0,518,739,0,80,0,633,0,2868,370,28960
2024/5/31,8:30,30542,0,17478,4596,196,832,1785,0,519,902,0,99,0,858,0,2896,381,30542
2024/5/31,9:00,31349,0,17983,4667,196,838,1813,0,516,1125,0,112,0,1342,0,2387,370,31349
2024/5/31,9:30,31786,0,18116,4680,193,830,1781,0,514,1766,0,119,0,1638,0,1761,386,31784
2024/5/31,10:00,31502,0,17786,4684,192,860,1791,0,514,2260,0,123,0,1516,0,1407,369,31502
2024/5/31,10:30,31601,0,17217,4684,193,881,1789,0,514,2884,0,133,0,1144,0,1783,378,31600
2024/5/31,11:00,31233,0,16604,4684,193,934,1797,0,513,3455,0,133,0,806,0,1771,342,31232
2024/5/31,11:30,31234,0,16348,4684,193,985,1785,0,514,4501,0,135,0,113,0,1627,348,31233
2024/5/31,12:00,30977,0,14721,4687,193,985,1806,0,514,5304,0,137,0,0,0,2323,308,30978
2024/5/31,12:30,30697,0,14018,4686,193,999,1806,0,513,5205,0,133,0,0,0,2831,311,30695
2024/5/31,13:00,31245,0,14851,4778,193,996,1819,0,516,5019,0,135,0,0,0,2641,297,31245
2024/5/31,13:30,31506,0,15432,4837,193,995,1825,0,516,4718,0,133,0,311,0,2249,297,31506
2024/5/31,14:00,32524,0,14903,4839,195,968,1811,0,514,4946,0,137,0,1134,0,2778,300,32525
2024/5/31,14:30,32357,0,15034,4838,213,972,1817,0,514,4076,0,135,0,1268,0,3189,302,32358
2024/5/31,15:00,31976,0,14808,4836,245,960,1994,0,514,2945,0,127,0,1460,0,3776,310,31975
2024/5/31,15:30,31669,0,14993,4835,294,976,1996,0,515,1935,0,126,0,1688,0,4003,308,31669
2024/5/31,16:00,31677,0,15539,4836,292,954,1999,0,517,1556,0,109,0,2011,0,3509,355,31677
2024/5/31,16:30,31594,0,15884,4835,292,966,2009,0,520,1135,0,98,0,2119,0,3390,346,31594
2024/5/31,17:00,31266,0,15872,4835,292,983,2013,0,523,692,0,84,0,2314,0,3291,366,31265
2024/5/31,17:30,31026,0,15648,4836,272,981,1998,0,522,337,0,75,0,2664,0,3339,355,31027
2024/5/31,18:00,30987,0,15869,4835,272,983,1980,0,527,120,0,63,0,2812,0,3145,381,30987
2024/5/31,18:30,31250,0,16204,4857,272,970,1969,0,526,1,0,66,0,2988,0,3016,380,31249
2024/5/31,19:00,30919,0,16158,4793,272,965,1967,0,523,0,0,65,0,2916,0,2902,357,30918
2024/5/31,19:30,30315,0,16244,4660,246,953,1949,0,524,0,0,58,0,2215,0,3099,367,30315
2024/5/31,20:00,29521,0,16013,4653,193,894,1915,0,526,0,0,53,0,1767,0,3189,319,29522
2024/5/31,20:30,28852,0,15386,4780,191,892,1911,0,525,0,0,50,0,1601,0,3182,333,28851
2024/5/31,21:00,28028,0,14943,4619,194,916,1857,0,523,0,0,48,0,1459,0,3191,277,28027
2024/5/31,21:30,27170,0,13849,4561,194,918,1853,0,524,0,0,51,0,1792,0,3137,291,27170
2024/5/31,22:00,26700,0,13068,4562,196,918,1829,0,524,0,0,51,0,1983,0,3283,286,26700
2024/5/31,22:30,25999,0,12135,4560,195,889,1827,0,523,0,0,48,0,1989,0,3565,268,25999
2024/5/31,23:00,25468,0,12194,4559,190,876,1813,0,524,0,0,44,0,2200,0,2876,191,25467
2024/5/31,23:30,24623,0,10994,4555,187,864,1814,0,525,0,0,37,0,2145,0,3325,177,24623
